"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significancia"
"ADAT3",-0.735605555555549,0.0900383928571429,-7.03115780442761,4.59039128246681e-12,4.28031642449489e-11,16.6972757062017,"Não significativo"
"KLF6",0.709317534722216,-0.19975,7.03031392639297,4.61652395777686e-12,4.30253582631729e-11,16.6917380020788,"Não significativo"
"SMARCA4",0.732103819444437,-0.118288095238095,7.02655467108279,4.73472464833028e-12,4.41049637191345e-11,16.6670760595991,"Não significativo"
"DCBLD1",0.743755555555548,0.119529464285715,7.02246357225082,4.86673799109962e-12,4.53120964405622e-11,16.6402502520412,"Não significativo"
"PROSER1",0.736062326388883,-0.0189577380952385,7.02162291818252,4.89430897345767e-12,4.55460930230537e-11,16.6347396823087,"Não significativo"
"SPAG17",-0.742392361111105,0.0475276785714287,-7.01921978621119,4.97397352408464e-12,4.62643941779526e-11,16.6189901063951,"Não significativo"
"BID",0.738568055555549,0.0465416666666668,7.01757637962657,5.02918481267397e-12,4.67546464640675e-11,16.6082223176376,"Não significativo"
"RPL9",-0.728139236111104,-0.154869047619047,-7.01496346403273,5.11820903008985e-12,4.75586020174071e-11,16.5911067458157,"Não significativo"
"HSPA13",0.747946527777771,-0.0666369047619047,7.0137932569965,5.15857903852198e-12,4.79098859783566e-11,16.5834432651244,"Não significativo"
"SYTL1",-0.740851736111106,0.0174785714285714,-7.01284020335903,5.19168857840709e-12,4.81934232499549e-11,16.5772027122553,"Não significativo"
"TCF7L1",0.723873437499994,-0.044977380952381,7.0121187130426,5.21689221960575e-12,4.84033263713744e-11,16.5724789202743,"Não significativo"
"GAGE10",-0.709530034722215,-0.0180098214285717,-7.01179445680716,5.22825848420771e-12,4.84846989620394e-11,16.5703560659255,"Não significativo"
"POLR2G",0.733483333333327,0.0739458333333331,7.01082815923818,5.26227487385065e-12,4.87759344014434e-11,16.564030378902,"Não significativo"
"TRAF3IP3",0.753109548611104,-0.0758413690476191,7.01064311894125,5.26881356498521e-12,4.88123169410857e-11,16.5628191342856,"Não significativo"
"PPP2CA",0.735024652777771,0.00527827380952396,7.00913951041725,5.32224264444005e-12,4.92828586366915e-11,16.552977789395,"Não significativo"
"CCDC149",-0.72103246527777,0.0723032738095239,-7.00869890850433,5.33799950944645e-12,4.9403263230307e-11,16.5500943340442,"Não significativo"
"TRIM38",0.757440277777771,0.0758297619047623,7.00862810477836,5.34053587096374e-12,4.9403263230307e-11,16.5496309841483,"Não significativo"
"PCBP4",0.73800902777777,-0.0700020833333333,7.00081112362015,5.62796087087788e-12,5.20363491016763e-11,16.4985007698005,"Não significativo"
"MVB12B",-0.731936805555548,0.059171130952381,-7.00047687305079,5.64058394275828e-12,5.21272569514579e-11,16.4963155808835,"Não significativo"
"ZNF845",-0.753578124999992,0.0692160714285715,-7.00033541342979,5.64593457733151e-12,5.21509001487738e-11,16.4953908052488,"Não significativo"
"STING1",-0.737779861111104,0.0381794642857147,-6.99945041753811,5.67952239385299e-12,5.24352149036047e-11,16.4896056208059,"Não significativo"
"H2AC6",0.762117361111104,-0.0229720238095238,6.99606361571001,5.80988206351395e-12,5.3612236808424e-11,16.467472153124,"Não significativo"
"PANK3",0.724317881944439,0.0844735119047615,6.99101995243208,6.00947871954064e-12,5.54266834789435e-11,16.4345281667756,"Não significativo"
"A1BG",-0.736653819444438,0.0907964285714287,-6.9901916472756,6.04289537119956e-12,5.57073824520701e-11,16.4291198714003,"Não significativo"
"MLYCD",-0.748013020833326,0.0637005952380953,-6.98558591839383,6.2320613356461e-12,5.74228956911013e-11,16.3990577077877,"Não significativo"
"STOX1",-0.741495486111104,0.132283928571428,-6.98522318885399,6.24720394982109e-12,5.75340375595702e-11,16.3966908658652,"Não significativo"
"EDEM2",0.735440277777769,-0.0670363095238093,6.98480330716653,6.26477757671365e-12,5.76674474126569e-11,16.3939512359053,"Não significativo"
"NUP62",0.724342361111105,0.0587220238095238,6.98141232680046,6.40849331845726e-12,5.89612954230671e-11,16.3718311790874,"Não significativo"
"MRPL11",0.738648958333328,-0.0206997023809523,6.98133618113788,6.41175739185576e-12,5.89622810476071e-11,16.3713345736434,"Não significativo"
"SLC16A11",-0.728684548611103,0.0330967261904763,-6.98121899882862,6.41678373898268e-12,5.89794635300096e-11,16.3705703454079,"Não significativo"
"FAM189A2",-0.733942534722214,0.117694345238095,-6.97862440526742,6.52907122957749e-12,5.99820282119129e-11,16.353652061666,"Não significativo"
"ERCC2",0.742045486111104,-0.00179404761904804,6.97743806133629,6.58105387438018e-12,6.04298639192717e-11,16.3459182374753,"Não significativo"
"CAMK1D",0.746130034722215,-0.073708630952381,6.97662166097533,6.61706235592725e-12,6.07306504283308e-11,16.3405967610111,"Não significativo"
"ZNF440",-0.728657812499991,-0.00264285714285719,-6.97303154187616,6.77771910481068e-12,6.21745872890713e-11,16.3172020669745,"Não significativo"
"LARGE2",0.735344270833325,-0.0464717261904761,6.97242285944564,6.80533460189478e-12,6.23972677268477e-11,16.3132366900815,"Não significativo"
"TIMM8B",0.71338055555555,0.0251907738095239,6.97207992965083,6.82094171425596e-12,6.25096802733849e-11,16.31100274291,"Não significativo"
"TWSG1",0.731994965277771,-0.0767550595238095,6.97188854723598,6.82966701327418e-12,6.25589459572937e-11,16.3097560626156,"Não significativo"
"DDX39B",0.771899131944439,-0.0944178571428573,6.97084700490418,6.87734434642713e-12,6.29647844893233e-11,16.3029718997518,"Não significativo"
"TMTC2",-0.735317881944438,0.148183035714286,-6.9693960768609,6.94430675384631e-12,6.35467012452658e-11,16.2935226566142,"Não significativo"
"NCOA6",0.738907118055546,0.00884999999999977,6.9688741005061,6.96855295557557e-12,6.3737347478592e-11,16.2901236814356,"Não significativo"
"MSLN",-0.75711527777777,-0.0799446428571426,-6.96762385202685,7.02696646089531e-12,6.42401627949788e-11,16.281983295516,"Não significativo"
"TSNAX",0.74641354166666,-0.0598928571428571,6.96545722364543,7.12933522507821e-12,6.51441262224979e-11,16.2678793848066,"Não significativo"
"SPATA46",-0.727863888888881,0.0756479166666666,-6.96531063308407,7.13631397452306e-12,6.51760078739204e-11,16.2669252762522,"Não significativo"
"GPC4",0.720057986111105,-0.00276726190476223,6.96405462289959,7.19638456007453e-12,6.56925094958514e-11,16.2587510523414,"Não significativo"
"MYL6",0.712159201388882,-0.0437550595238094,6.96355849742054,7.22024905712648e-12,6.5878159081559e-11,16.2555225812031,"Não significativo"
"CCDC153",-0.734627430555549,0.0623336309523811,-6.96338329913438,7.22869495019871e-12,6.59230154222956e-11,16.2543825497318,"Não significativo"
"TMED6",-0.747299826388883,0.0233333333333333,-6.96217312612002,7.28730002293424e-12,6.64250378371609e-11,16.2465085300256,"Não significativo"
"TRIM32",-0.723842881944438,0.152932142857143,-6.95902029603903,7.44218195339007e-12,6.78037230943738e-11,16.2260002123213,"Não significativo"
"RASSF4",0.741523958333326,0.101344940476191,6.95836423166024,7.47481486523758e-12,6.80678289800304e-11,16.221733714622,"Não significativo"
"SLC44A4",-0.730738715277771,-0.0261127976190478,-6.95739853529825,7.52310474998348e-12,6.84741849003126e-11,16.2154542707368,"Não significativo"
"NPHP1",-0.740823263888881,0.0276761904761904,-6.95639074804193,7.57382601567443e-12,6.88784278534256e-11,16.2089019472738,"Não significativo"
"LAMTOR1",0.742996354166661,-0.055054761904762,6.95636960412713,7.57489376296709e-12,6.88784278534256e-11,16.2087644849617,"Não significativo"
"MOSPD1",-0.73083697916666,0.152198214285714,-6.95620235627935,7.58334482767949e-12,6.89217184168223e-11,16.2076771743793,"Não significativo"
"CENPA",0.730746006944438,0.000571130952380692,6.9541838685666,7.68607233670364e-12,6.98213876617772e-11,16.1945564073066,"Não significativo"
"TUBGCP6",-0.721178472222216,0.0294526785714286,-6.95219100526563,7.78883573775363e-12,7.0720508057377e-11,16.1816054893629,"Não significativo"
"SLC7A1",0.72876041666666,0.00649047619047629,6.95199851976814,7.79883253534758e-12,7.07768684463978e-11,16.1803547665467,"Não significativo"
"EEA1",-0.736169444444438,0.185052976190476,-6.95176744188873,7.81085028117658e-12,7.08515059259519e-11,16.1788533202446,"Não significativo"
"WDR5B",-0.734173090277771,0.0584517857142858,-6.94918467775107,7.9464165189102e-12,7.20462239435368e-11,16.1620745965437,"Não significativo"
"PSMB7",0.75755138888888,-0.0248559523809524,6.94703298356045,8.06111815109551e-12,7.30507053411018e-11,16.1481004693717,"Não significativo"
"MRPL20",0.734627951388881,-0.194323511904762,6.94499116510481,8.1714649412507e-12,7.40147675595245e-11,16.1348434452009,"Não significativo"
"WDR93",-0.73881996527777,0.0599654761904762,-6.94272850273844,8.29547954747162e-12,7.51016342744195e-11,16.1201565376511,"Não significativo"
"SCGB3A1",-0.73807916666666,0.0603845238095239,-6.94196300858181,8.33785249742372e-12,7.54486778558056e-11,16.115188679043,"Não significativo"
"MCL1",0.704020659722216,-0.168583630952381,6.94147125179143,8.36518508901839e-12,7.56333617858201e-11,16.1119975590364,"Não significativo"
"IL32",0.742321701388882,0.0790592261904763,6.94124611930233,8.37772763178184e-12,7.56333617858201e-11,16.1105366901915,"Não significativo"
"CLIC1",0.755205729166659,0.0265747023809525,6.94124444548385,8.37782095238077e-12,7.56333617858201e-11,16.1105258290574,"Não significativo"
"SAP130",0.73128993055555,-0.0425660714285715,6.94124119570435,8.37800214063475e-12,7.56333617858201e-11,16.1105047417769,"Não significativo"
"NOL3",-0.724723784722217,0.0392723214285712,-6.94123209265021,8.37850969293043e-12,7.56333617858201e-11,16.1104456736137,"Não significativo"
"GNE",-0.730442708333327,0.114925,-6.93445966987973,8.76460237489755e-12,7.90804244231698e-11,16.0665194555615,"Não significativo"
"WDR35",-0.714416493055548,0.110336607142857,-6.93122447811262,8.95515208569429e-12,8.07606834884173e-11,16.0455491754679,"Não significativo"
"GALK2",-0.728456944444437,0.146091666666667,-6.93050814209982,8.99789036496502e-12,8.11069490089052e-11,16.04090710085,"Não significativo"
"SPDYE16",-0.770396006944436,0.000971428571428541,-6.92979984960876,9.04034560482268e-12,8.14503303720565e-11,16.0363175656105,"Não significativo"
"ASTN2",-0.739125347222216,0.0553017857142857,-6.92702490327361,9.2085793020842e-12,8.29260538211314e-11,16.0183406721538,"Não significativo"
"PDE4DIP",-0.738433854166659,0.199810119047619,-6.92630491898019,9.2527288002396e-12,8.32834774949759e-11,16.0136774434902,"Não significativo"
"TPI1",0.741535069444438,-0.0237002976190476,6.92617450824196,9.26074779533631e-12,8.33155041298152e-11,16.0128328386033,"Não significativo"
"NAA10",0.718698611111104,0.0101345238095242,6.92503234701875,9.33127179168743e-12,8.39095634344469e-11,16.005436231528,"Não significativo"
"CBWD2",-0.727508506944438,0.0751497023809525,-6.92480621540131,9.34529693020792e-12,8.39952409843567e-11,16.0039719361819,"Não significativo"
"PFDN4",0.738959548611104,-0.0213994047619046,6.9244108743924,9.36986650718984e-12,8.4175563614615e-11,16.0014120414036,"Não significativo"
"LAMP1",0.734232638888882,-0.0368955357142857,6.92182769460734,9.53197351235221e-12,8.55907063895203e-11,15.9846887137827,"Não significativo"
"ZNF251",0.737714409722214,-0.161062202380952,6.92135919139559,9.56166787585324e-12,8.58160840544502e-11,15.9816562444798,"Não significativo"
"MARCHF7",0.71444010416666,-0.0584994047619047,6.91943701903425,9.68445121041039e-12,8.68763185671637e-11,15.96921653691,"Não significativo"
"KCTD9",-0.727074652777769,0.117897619047619,-6.91846907559255,9.74686550924982e-12,8.73942424946034e-11,15.9629534560235,"Não significativo"
"PFN1",0.716527777777773,-0.0266333333333332,6.9171853497157,9.83025133062923e-12,8.80996180912486e-11,15.9546482933191,"Não significativo"
"LDLRAD4",-0.736476562499991,0.0444104166666666,-6.91656191988061,9.87099912454398e-12,8.84223744120422e-11,15.9506154555893,"Não significativo"
"RFX3",-0.744522743055548,0.00531517857142868,-6.91443236793659,1.0011442486695e-11,8.96374455052744e-11,15.9368422402726,"Não significativo"
"RBM17",0.746142708333326,-0.0818610119047619,6.9138098735343,1.00528650190664e-11,8.99651940398197e-11,15.9328168639199,"Não significativo"
"RAB11FIP1",-0.748028472222216,0.00101011904761909,-6.91365662768322,1.00630882084132e-11,8.99952235540964e-11,15.9318259445376,"Não significativo"
"CCNB1",0.742480729166659,0.0202982142857146,6.91361514105714,1.00658575790816e-11,8.99952235540964e-11,15.9315576867541,"Não significativo"
"MAST4",-0.721992534722217,0.0841261904761905,-6.91279521704787,1.01207439960064e-11,9.04426486188574e-11,15.9262562448627,"Não significativo"
"NUP205",0.744278298611106,-0.0549845238095237,6.91100092933632,1.02418820664757e-11,9.14814114565124e-11,15.9146567198696,"Não significativo"
"VIRMA",0.747016840277771,-0.0436681547619046,6.91041341678865,1.02818553538908e-11,9.17945566178861e-11,15.9108592057214,"Não significativo"
"CTSO",-0.704914062499994,0.103430952380952,-6.90715824114171,1.05061220697282e-11,9.375195503885e-11,15.889823824767,"Não significativo"
"TIMP2",0.74636059027777,0.116113095238095,6.90645402526101,1.05552673842075e-11,9.41455248017401e-11,15.8852742353668,"Não significativo"
"MGRN1",-0.722103298611104,0.0665714285714283,-6.90474263719261,1.06756429931909e-11,9.51737394672204e-11,15.8742195083371,"Não significativo"
"UBR5",0.720466493055549,-0.0609104166666669,6.90067361554276,1.09672866242465e-11,9.77271050959218e-11,15.8479453109734,"Não significativo"
"ACTR1A",0.741826562499991,0.0806803571428573,6.89904022956388,1.10865453293203e-11,9.87426834123584e-11,15.837402163158,"Não significativo"
"SERBP1",0.746719618055549,-0.0667934523809524,6.89862459203738,1.11170949424278e-11,9.89675797138819e-11,15.8347196649825,"Não significativo"
"RHOC",0.716063194444437,0.0546696428571426,6.89655495754331,1.12704486868293e-11,1.00284978620253e-10,15.8213644942786,"Não significativo"
"KIF1B",0.727788020833327,-0.138570535714286,6.89561290570915,1.13409377427259e-11,1.00864140105187e-10,15.8152866847994,"Não significativo"
"P4HTM",-0.759316666666659,-0.056975595238095,-6.89262829575828,1.15671305285662e-11,1.02826890472171e-10,15.7960357885884,"Não significativo"
"BBS5",-0.728236631944436,0.0214074404761904,-6.89254377063302,1.15736004373083e-11,1.02835459261469e-10,15.7954907038281,"Não significativo"
"GLB1L",-0.720046874999994,0.0832178571428573,-6.88997061959751,1.17722691559577e-11,1.04550961020363e-10,15.7788998117788,"Não significativo"
"YEATS4",0.709015624999996,-0.052266369047619,6.88920387651325,1.18321127169694e-11,1.05032494873972e-10,15.7739571418263,"Não significativo"
"TUT1",-0.716855034722214,0.0372842261904759,-6.88774932514035,1.19464606476958e-11,1.0599717126699e-10,15.7645819723072,"Não significativo"
"FIBP",0.721823090277771,-0.110419642857143,6.88707454651261,1.19998752304433e-11,1.06420545906452e-10,15.7602333444211,"Não significativo"
"KLK11",-0.719817361111104,-0.063407738095238,-6.88575433177147,1.21050604959535e-11,1.07302427566646e-10,15.7517262728101,"Não significativo"
"CLGN",-0.724899305555549,0.156664285714286,-6.88477164766896,1.21839406779083e-11,1.07950407989228e-10,15.7453950811735,"Não significativo"
"PPP1CC",0.722918576388882,-0.0130074404761904,6.88463301894316,1.21951089499006e-11,1.07998127006778e-10,15.7445019945144,"Não significativo"
"SRM",0.73595434027777,-0.0723217261904761,6.88440416926245,1.22135676320961e-11,1.08110333016426e-10,15.743027712833,"Não significativo"
"FXYD3",-0.737778298611105,-0.0139026785714287,-6.88274893848529,1.23478950114535e-11,1.09225221689489e-10,15.7323657700394,"Não significativo"
"HSPA4",0.73054791666666,-0.0372122023809524,6.8827082357178,1.23512163735183e-11,1.09225221689489e-10,15.7321036171837,"Não significativo"
"DEGS2",-0.744442361111103,0.00196369047619057,-6.88232969628176,1.23821473681336e-11,1.09446931563953e-10,15.7296656372334,"Não significativo"
"RPS21",0.727825868055548,-0.254809523809524,6.88217488178732,1.2394819372624e-11,1.09507115147823e-10,15.7286685898681,"Não significativo"
"N6AMT1",-0.723955381944439,-0.00887232142857142,-6.88129328891626,1.24672232221858e-11,1.10094717787595e-10,15.722991269187,"Não significativo"
"PHYKPL",-0.70825434027777,0.0919973214285714,-6.87927117027476,1.26348682902485e-11,1.1152241732371e-10,15.7099715612225,"Não significativo"
"ELAVL1",0.717340798611104,-0.10143125,6.87809624261706,1.273329057674e-11,1.12338057676794e-10,15.7024081657322,"Não significativo"
"LSM10",0.73730746527777,-0.0183199404761904,6.87777957864638,1.27599456134891e-11,1.12506838538243e-10,15.7003698904488,"Não significativo"
"CSNK2A3",0.733702256944436,-0.028113988095238,6.8777259027665,1.27644691793402e-11,1.12506838538243e-10,15.7000244023806,"Não significativo"
"LSG1",0.733255208333326,0.0011470238095239,6.87553008620353,1.29508781751865e-11,1.14096014942433e-10,15.6858929324108,"Não significativo"
"SERPINI2",-0.740755034722214,0.0761142857142858,-6.87370792855085,1.31075924586957e-11,1.15422208557784e-10,15.6741692136322,"Não significativo"
"EYA3",0.725156249999994,-0.109358333333334,6.87083774175583,1.33582243481382e-11,1.17573777639104e-10,15.6557080555634,"Não significativo"
"SAAL1",0.728540277777773,-0.0574559523809527,6.86799808713354,1.36108165156625e-11,1.1974056526756e-10,15.6374499704199,"Não significativo"
"FAM47B",0.724857812499994,-0.101412797619048,6.86643701831426,1.37516668412453e-11,1.20922731447241e-10,15.6274156238035,"Não significativo"
"CEP83",-0.735775347222214,0.0256375000000003,-6.86422429188275,1.39537678061378e-11,1.22642127677758e-10,15.6131959527531,"Não significativo"
"CRACDL",-0.734689583333328,0.0482226190476191,-6.86195555505025,1.41640104280029e-11,1.24431431215339e-10,15.5986205371799,"Não significativo"
"DHCR7",0.733408506944439,-0.0711773809523809,6.86177441273013,1.41809301695357e-11,1.24521501070249e-10,15.5974569782198,"Não significativo"
"PREX1",0.739479861111105,-0.0117592261904761,6.85956560353024,1.43888480569585e-11,1.26265545779639e-10,15.5832709776874,"Não significativo"
"ITGB5",0.725181076388881,0.118353869047619,6.85950901310782,1.43942140961789e-11,1.26265545779639e-10,15.5829075805773,"Não significativo"
"TARS2",0.711471180555549,-0.0593556547619048,6.85944981676916,1.43998293361156e-11,1.26265545779639e-10,15.5825274523264,"Não significativo"
"NONO",0.759470833333326,-0.0954020833333335,6.85446910319185,1.48800692948693e-11,1.30415323425751e-10,15.5505542501777,"Não significativo"
"SHC2",-0.723312499999993,0.141894345238095,-6.85111212368288,1.52125791655711e-11,1.33267045532538e-10,15.5290160059485,"Não significativo"
"UBTD2",0.726889236111104,-0.0417833333333335,6.85000948041936,1.53233788314944e-11,1.34174752196821e-10,15.5219435221837,"Não significativo"
"MRPS36",-0.715975173611103,0.167713392857143,-6.84993257808441,1.53311358739657e-11,1.34179767909118e-10,15.5214502990115,"Não significativo"
"TUBA4A",-0.734383506944436,0.121280357142857,-6.84876184273918,1.54497034247194e-11,1.35154150287346e-10,15.5139422381787,"Não significativo"
"PRR22",-0.701003124999992,0.0847190476190476,-6.8486051864144,1.54656370720977e-11,1.35230198312532e-10,15.5129376689792,"Não significativo"
"RUNX3",0.716009201388882,-0.0488217261904761,6.84727972149531,1.56010982009637e-11,1.36350824098923e-10,15.5044388476069,"Não significativo"
"GMFG",0.734537847222216,0.016344642857143,6.84629861779968,1.57021151260636e-11,1.37169506178433e-10,15.4981489896232,"Não significativo"
"ACAD9",0.72407291666666,-0.0939955357142857,6.84511243113268,1.58251052636671e-11,1.38179285184437e-10,15.4905454061987,"Não significativo"
"EPC2",0.701832638888882,-0.0828604166666664,6.84502786907712,1.58339091137501e-11,1.38191551643697e-10,15.4900033987668,"Não significativo"
"TMEM80",-0.719293749999993,0.118116666666667,-6.84337326566554,1.60071419267103e-11,1.39638201665189e-10,15.4793992712672,"Não significativo"
"GNL3",0.726688715277771,-0.1596875,6.84087739772062,1.62719769595237e-11,1.41882219268452e-10,15.4634078739771,"Não significativo"
"PRAC1",-0.746543055555548,0.00938839285714286,-6.83965242469307,1.64035262837418e-11,1.42962510686629e-10,15.4555611728055,"Não significativo"
"PSRC1",0.724980729166659,0.0576857142857143,6.83880189889356,1.64954771036561e-11,1.43696840422101e-10,15.4501137645077,"Não significativo"
"ARHGAP32",-0.727259374999993,0.0867476190476191,-6.8387182010807,1.6504553007452e-11,1.43708874834584e-10,15.4495777329397,"Não significativo"
"MLLT6",-0.722407465277772,-0.0239589285714286,-6.83701192452232,1.66906475387627e-11,1.45261521007209e-10,15.438651372654,"Não significativo"
"MED16",-0.705400868055551,0.156524404761905,-6.836837895043,1.67097433152354e-11,1.45359979459083e-10,15.437537087848,"Não significativo"
"PRRT2",-0.739540972222215,-0.0100669642857144,-6.83489823357918,1.69240333553637e-11,1.47110049690591e-10,15.4251194191929,"Não significativo"
"TERF2",-0.709831423611102,0.0955214285714285,-6.83487447908832,1.69266743473299e-11,1.47110049690591e-10,15.4249673627587,"Não significativo"
"C11orf58",0.744291319444437,-0.0381586309523809,6.83472981971923,1.69427661107078e-11,1.47181415185902e-10,15.4240413842246,"Não significativo"
"U2AF2",0.718568576388882,-0.0347738095238098,6.8338748162211,1.70381828355193e-11,1.47941488060899e-10,15.4185687778918,"Não significativo"
"CHMP1B",0.731549826388883,-0.0819395833333332,6.83375804616717,1.70512549989279e-11,1.47986194059004e-10,15.4178214167001,"Não significativo"
"MSH6",0.726075694444437,-0.0156892857142857,6.8318695039043,1.72640450307879e-11,1.49763385527183e-10,15.4057357804616,"Não significativo"
"EFTUD2",0.72403229166666,-0.0383764880952382,6.83162518041604,1.72917636288142e-11,1.49934201158479e-10,15.4041724593575,"Não significativo"
"MAPK10",-0.723996006944437,0.0763467261904762,-6.83000108690017,1.7477130746402e-11,1.51420115363681e-10,15.3937818367318,"Não significativo"
"TVP23B",-0.728100347222216,0.0192247023809525,-6.82998176937724,1.74793472572734e-11,1.51420115363681e-10,15.3936582602426,"Não significativo"
"MNAT1",0.703915798611104,-0.050761904761905,6.82942004221706,1.75439211185602e-11,1.51849348559149e-10,15.3900649598085,"Não significativo"
"NSMCE2",0.726021874999993,-0.0136675595238097,6.82940931253684,1.75451568341084e-11,1.51849348559149e-10,15.3899963258865,"Não significativo"
"PSMG3",0.725994618055548,-0.064604761904762,6.82643598818779,1.78908999176467e-11,1.54769957277391e-10,15.370980703381,"Não significativo"
"RELT",0.726523611111104,-0.0211785714285715,6.8216786069585,1.84580478717043e-11,1.5960229634251e-10,15.3405705179708,"Não significativo"
"PPM1K",-0.733476736111103,0.0622976190476192,-6.81672824534128,1.90669253258897e-11,1.64790821060455e-10,15.3089466387263,"Não significativo"
"FSTL1",0.738397222222215,0.0817517857142855,6.81647243992349,1.90989183339034e-11,1.64990979520034e-10,15.3073130545843,"Não significativo"
"DMD",-0.712883680555548,0.061696130952381,-6.81562540404004,1.9205231585624e-11,1.65832690857466e-10,15.3019042343545,"Não significativo"
"CNBP",0.751109201388882,-0.0769142857142856,6.81524754110316,1.92528450226273e-11,1.66166999301114e-10,15.2994915496902,"Não significativo"
"ABRAXAS1",-0.722160937499992,0.045696726190476,-6.8144543356464,1.93531716175083e-11,1.66955744249516e-10,15.2944272546175,"Não significativo"
"COL26A1",0.71812743055555,0.0500991071428569,6.80977159803002,1.99559927205979e-11,1.72076674073226e-10,15.2645404856981,"Não significativo"
"NAP1L1",0.711062673611105,-0.127897916666667,6.8059190990156,2.04657142535273e-11,1.76390468441684e-10,15.2399661814127,"Não significativo"
"RHOQ",0.726007291666658,-0.0741467261904764,6.80528861430846,2.05503406306343e-11,1.77038151272305e-10,15.2359456182629,"Não significativo"
"MCRIP1",0.701268055555549,0.0595351190476192,6.80509676747987,2.05761591931126e-11,1.77178849815475e-10,15.2347222878584,"Não significativo"
"NR1D2",-0.712501909722215,0.00546547619047595,-6.80472638510569,2.06260949515371e-11,1.77526993276433e-10,15.2323605939808,"Não significativo"
"SENP1",0.746474826388881,-0.126013988095238,6.8040175406143,2.072199461849e-11,1.78270241128299e-10,15.227841058207,"Não significativo"
"H2BC18",0.710223958333327,-0.0537214285714287,6.80324728397011,2.08266986629334e-11,1.79088513318419e-10,15.2229304351439,"Não significativo"
"FKBP11",0.703500347222216,-0.131046726190476,6.8015403109693,2.10605872692816e-11,1.81016377555625e-10,15.2120497079395,"Não significativo"
"GEMIN8",-0.726811458333325,0.0750020833333332,-6.79877278152875,2.14452793025967e-11,1.84238031984636e-10,15.1944138226305,"Não significativo"
"CPM",-0.72069166666666,0.114638392857143,-6.79778210519795,2.15846538228486e-11,1.85350151470962e-10,15.188102349728,"Não significativo"
"WNT6",0.72795260416666,-0.0884520833333334,6.79709322065928,2.16820937693128e-11,1.86101316787434e-10,15.1837140331335,"Não significativo"
"C15orf65",-0.723857118055549,0.0996375,-6.79686482925907,2.17144939591448e-11,1.86293800493774e-10,15.182259226206,"Não significativo"
"DNASE2",0.712860416666662,0.0447532738095243,6.79678081877939,2.17264238456741e-11,1.86310568487445e-10,15.1817241073483,"Não significativo"
"MRPL4",0.719583159722215,-0.132443154761905,6.79494032653014,2.19894017824244e-11,1.88479145062112e-10,15.170002249977,"Não significativo"
"CEP295NL",0.743024305555549,-0.0221651785714286,6.79179108059666,2.24466411954355e-11,1.92310053948233e-10,15.149951618597,"Não significativo"
"LRRC74B",-0.703479687499994,0.0967279761904761,-6.78785491276085,2.3031263780802e-11,1.97228296026611e-10,15.1249023641438,"Não significativo"
"KLK6",0.729920138888879,-0.110220833333333,6.78682031352604,2.31873910595497e-11,1.9847429093456e-10,15.1183204415924,"Não significativo"
"SLC17A5",0.722621006944437,0.0343306547619045,6.78522260477034,2.3430536648887e-11,2.00463643147623e-10,15.1081578667507,"Não significativo"
"ANPEP",0.686817534722217,-0.0570761904761906,6.78457335122638,2.35300556898757e-11,2.01222916721524e-10,15.1040287526316,"Não significativo"
"NDUFAF3",-0.733936458333326,0.0217089285714285,-6.7814511602876,2.40144528895553e-11,2.0527136687333e-10,15.0841771643145,"Não significativo"
"L3MBTL4",-0.710663194444436,0.015944642857143,-6.781291884539,2.40394244690734e-11,2.05390819217239e-10,15.0831646701194,"Não significativo"
"NUDCD1",0.715822395833326,-0.0871538690476192,6.78087453194897,2.41049787405663e-11,2.05856738883199e-10,15.0805117164245,"Não significativo"
"PLA2R1",-0.718459895833327,0.0610068452380954,-6.78030417007053,2.41948500705212e-11,2.0652980565225e-10,15.0768863736674,"Não significativo"
"CXXC4",-0.709304340277771,0.174699404761905,-6.77967468081208,2.42944195963577e-11,2.07285004477466e-10,15.0728855176686,"Não significativo"
"SCX",0.732194444444438,-0.0564065476190475,6.77869313121706,2.44504787929398e-11,2.08521275075679e-10,15.0666477211173,"Não significativo"
"ID4",-0.717467361111105,-0.0389422619047621,-6.77849163441176,2.44826367422119e-11,2.0870023114299e-10,15.0653672977121,"Não significativo"
"KDM4B",0.739024826388882,-0.243952678571428,6.77708597569104,2.47081303654485e-11,2.1052634618407e-10,15.0564358925729,"Não significativo"
"B3GNT3",0.727098437499993,-0.0191660714285714,6.77387007173399,2.5231710121295e-11,2.14889489254641e-10,15.0360085452436,"Não significativo"
"METTL27",-0.721909548611104,0.0457273809523811,-6.77162796455757,2.56031691807721e-11,2.17953687688824e-10,15.0217718070627,"Não significativo"
"TAF9",-0.689608506944437,0.0760383928571428,-6.7709598503954,2.57148919773506e-11,2.18805028456026e-10,15.0175302799248,"Não significativo"
"NDUFA13",0.727744965277771,-0.176222321428571,6.77085011454629,2.57332877902831e-11,2.18861847021456e-10,15.0168336565693,"Não significativo"
"RGS1",0.694529687499993,-0.0132449404761905,6.76862528827974,2.61090474550602e-11,2.21872760875706e-10,15.0027122044784,"Não significativo"
"OLA1",0.714098437499994,-0.0856979166666666,6.76861343787615,2.6111063254527e-11,2.21872760875706e-10,15.0026369984053,"Não significativo"
"TMEM214",0.720887499999993,-0.0422232142857143,6.76730724167444,2.63341904991623e-11,2.23666974057687e-10,14.9943482153918,"Não significativo"
